"","TDATE","PNAME","PCODE","TCODE","REGION_CODE","REGION_NAME","ZSP_CODE","P_VC_UNREG_AVG","P_NC_UNREG_AVG"
"1",2016-12-01,"ООО ""Абаканэнергосбыт""","ABAKANSB","PABAKSB1","95","Республика Хакасия","FZSBOE01",900.12,487706.8
"2",2016-12-01,"ООО ""Абаканэнергосбыт""","ABAKANSB","PABAKSB2","95","Республика Хакасия","FZSBOE01",899.66,485303.99
"3",2016-12-01,"ООО ""Алексинэнергосбыт""","ALEKSNSB","PALEKSB1","70","Тульская область","FZZNOE24",1258.09,417908.88
"4",2016-12-01,"АО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN1","01","Алтайский край","FZSBBB06",928.55,587083.37
"5",2016-12-01,"АО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN2","01","Алтайский край","FZSBBB06",938.6,582735.41
"6",2016-12-01,"АО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN3","01","Алтайский край","FZSBBB06",923.48,593071.25
"7",2016-12-01,"АО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN4","01","Алтайский край","FZSBBB06",1062.93,592981.22
"8",2016-12-01,"АО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN5","01","Алтайский край","FZSBBB06",957.55,592757.17
"9",2016-12-01,"АО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN6","01","Алтайский край","FZSBBB06",884.28,592325.36
"10",2016-12-01,"АО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN7","01","Алтайский край","FZSBBB06",1014.65,595629.18
"11",2016-12-01,"АО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN8","01","Алтайский край","FZSBBB06",882.94,592564.45
"12",2016-12-01,"АО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN9","01","Алтайский край","FZSBBB06",1007.23,593004.32
"13",2016-12-01,"АО ""Алтайкрайэнерго""","ALTAIKEN","PALKRE10","01","Алтайский край","FZSBBB06",1047.34,594310.44
"14",2016-12-01,"АО ""Алтайкрайэнерго""","ALTAIKEN","PALKRE11","01","Алтайский край","FZSBBB06",1008.34,593442.61
"15",2016-12-01,"АО ""Алтайкрайэнерго""","ALTAIKEN","PALKRE12","01","Алтайский край","FZSBBB06",975.9,593849.96
"16",2016-12-01,"АО ""Алтайкрайэнерго""","ALTAIKEN","PALKRE13","01","Алтайский край","FZSBBB06",915.09,581808.77
"17",2016-12-01,"АО ""Алтайкрайэнерго""","ALTAIKEN","PALKRE14","01","Алтайский край","FZSBBB06",987.15,592103.67
"18",2016-12-01,"АО ""Алтайкрайэнерго""","ALTAIKEN","PALKRE15","01","Алтайский край","FZSBBB06",925.38,592562.47
"19",2016-12-01,"АО ""Алтайэнергосбыт""","ALTAENSB","PALTENER","01","Алтайский край","FZSBOE01",938.36,582388.54
"20",2016-12-01,"АО ""Алтайэнергосбыт""","ALTAENSB","PALTRESP","84","Республика Алтай","FZSBBB06",999.62,567749.12
"21",2016-12-01,"ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK1","47","Мурманская область","FZSZKO28",916.11,393546.24
"22",2016-12-01,"ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK2","47","Мурманская область","FZSZKO28",1007.75,393388.69
"23",2016-12-01,"ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK3","47","Мурманская область","FZSZKO28",1014.5,392526.4
"24",2016-12-01,"ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK4","47","Мурманская область","FZSZKO28",1027.22,392805.05
"25",2016-12-01,"ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK5","47","Мурманская область","FZSZKO28",1011.23,393099.66
"26",2016-12-01,"ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK6","47","Мурманская область","FZSZKO28",1022.53,395344.84
"27",2016-12-01,"ПАО ""Астраханская энергосбытовая компания""","ASTRHENE","PASTRHEN","12","Астраханская область","FZYUAS18",1205.85,409337.77
"28",2016-12-01,"ЗАО ""БЭЛС"" (г.Балашиха)","BALASHEL","PBALEST1","46","Московская область","FZZMSK26",1241.53,387369.44
"29",2016-12-01,"АО ""Барнаульская горэлектросеть""","BARNGORS","PBARELS1","01","Алтайский край","FZSBBB06",932.27,593524.95
"30",2016-12-01,"ООО ""ЭСКБ""","BASHKESK","PBASHENE","80","Республика Башкортостан","FZUROE07",1138.93,407121.2
"31",2016-12-01,"ОАО ""Белгородэнергосбыт""","BELGOREN","PBELGORE","14","Белгородская область","FZZNOE24",1194.3,395229.87
"32",2016-12-01,"МУП ""БЭСО"" Борисоглебского городского округа Воронежской области","MPBORISO","PBORESB1","20","Воронежская область","FZZNOE24",1324.15,393317.02
"33",2016-12-01,"ООО ""ТЭК-Энерго""","TEKENERG","PBRYANEN","15","Брянская область","FZZNOE24",1158.94,388385.8
"34",2016-12-01,"ОАО ""Будённовскэнергосбыт""","BUDELSET","PBUDGORS","07","Ставропольский край","FZYUOE16",1872.79,500145.25
"35",2016-12-01,"АО ""Читаэнергосбыт""","CHITAENE","PBURYATE","81","Республика Бурятия","FZSBOE01",712.8,723210.01
"36",2016-12-01,"ПАО ""Челябэнергосбыт""","CHELENER","PCHELENE","75","Челябинская область","FZUROE07",1070.21,403756.09
"37",2016-12-01,"АО ""Читаэнергосбыт""","CHITAENE","PCHITAEN","76200","Забайкальский край","FZSBOE01",609.6,680597.29
"38",2016-12-01,"АО ""Чувашская энергосбытовая компания""","CHUVENER","PCHUVENE","97","Чувашская Республика-Чувашия","FZURKR12",1263.12,424428.47
"39",2016-12-01,"ПАО ""Дагестанская энергосбытовая компания""","DAGESBYT","PDAGENER","82","Республика Дагестан","FZYUDA23",822.94,345517.02
"40",2016-12-01,"АО ""ЕЭнС"" (г.Екатеринбург)","EKATSBKO","PEKELSK1","65","Свердловская область","FZUROE07",1043.88,407683.15
"41",2016-12-01,"ОАО ""Электросеть"" (г.Мытищи)","ELSETMYT","PELSETMT","46","Московская область","FZZMSK26",1214.73,386151.05
"42",2016-12-01,"ООО ""Энергокомфорт"". Карелия""","EKOMFORT","PENKOMF1","86","Республика Карелия","FZSZOE27",1080.19,395259.88
"43",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","PESVMF01","41","Ленинградская область","FZSZOE27",1057.25,438433.6
"44",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","PESVMF02","41","Ленинградская область","FZSZOE27",1056.86,408409.89
"45",2016-12-01,"АО ""ГОРЭЛЕКТРОСЕТЬ"" (г.Кисловодск)","GORELKIS","PGELESKS","07","Ставропольский край","FZYUOE16",1879.34,498168.22
"46",2016-12-01,"АО ""Горэлектросеть"" г.Невинномысск","NEVNGORS","PGELSNV1","07","Ставропольский край","FZYUOE16",1783.61,496012.57
"47",2016-12-01,"АО ""Горэлектросеть"" г.Невинномысск","NEVNGORS","PGELSNV2","07","Ставропольский край","FZYUOE16",1718.02,498997.38
"48",2016-12-01,"МП ""ГЭС"" (г.Ханты-Мансийск)","HANTGORS","PGORESHM","71","Тюменская область","FZURTU08",951.66,397660.12
"49",2016-12-01,"ОАО ""Хакасэнергосбыт""","HAKASENE","PHAKASEN","95","Республика Хакасия","FZSBOE01",887.44,487269.47
"50",2016-12-01,"ПАО ""МРСК Северного Кавказа""","MRSKSKAV","PINGUSHE","26","Республика Ингушетия","FZYUOE16",831.27,319574.41
"51",2016-12-01,"ООО ""Иркутскэнергосбыт""","IRKUTSBT","PIRKUTEN","25","Иркутская область","FZSBOE01",945.19,486507.79
"52",2016-12-01,"МУП ""Ивантеевские Электросети""","IVELSETI","PIVANTES","46","Московская область","FZZMSK26",1233.83,386442.42
"53",2016-12-01,"ООО ""ЭСК Гарант""","ESKGARAN","PIVENERG","24","Ивановская область","FZZNOE24",1206.46,414483.8
"54",2016-12-01,"ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENSK1","24","Ивановская область","FZZNOE24",1263.76,412234.63
"55",2016-12-01,"ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENSK2","24","Ивановская область","FZZNOE24",1230.24,418020.72
"56",2016-12-01,"ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENSK3","24","Ивановская область","FZZNOE24",1236.73,411548.17
"57",2016-12-01,"ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENSK4","24","Ивановская область","FZZNOE24",1257.41,418825.91
"58",2016-12-01,"ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENSK5","24","Ивановская область","FZZNOE24",1243.63,414940.35
"59",2016-12-01,"ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENSK6","24","Ивановская область","FZZNOE24",1253.47,418122.25
"60",2016-12-01,"ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENSK7","24","Ивановская область","FZZNOE24",1232.82,406815.72
"61",2016-12-01,"ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENSK8","24","Ивановская область","FZZNOE24",1231.08,414202.37
"62",2016-12-01,"ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENSK9","24","Ивановская область","FZZNOE24",1266.82,409004.52
"63",2016-12-01,"ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS10","24","Ивановская область","FZZNOE24",1235.38,418078.04
"64",2016-12-01,"ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS11","24","Ивановская область","FZZNOE24",1236.58,415136.1
"65",2016-12-01,"ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS12","24","Ивановская область","FZZNOE24",1257.69,413367.47
"66",2016-12-01,"ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS13","24","Ивановская область","FZZNOE24",1264.82,403143.28
"67",2016-12-01,"ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS14","24","Ивановская область","FZZNOE24",1210.75,417532.2
"68",2016-12-01,"ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS15","24","Ивановская область","FZZNOE24",1214.23,408032.61
"69",2016-12-01,"ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS16","24","Ивановская область","FZZNOE24",1263.53,427636.87
"70",2016-12-01,"ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS17","24","Ивановская область","FZZNOE24",1225.01,407964.04
"71",2016-12-01,"ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS18","24","Ивановская область","FZZNOE24",1225.16,410726.13
"72",2016-12-01,"ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS19","24","Ивановская область","FZZNOE24",1262.01,416358.92
"73",2016-12-01,"ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS20","24","Ивановская область","FZZNOE24",1220.5,414308.64
"74",2016-12-01,"АО ""Каббалкэнерго""","KABBAGEN","PKABBAGE","83","Кабардино-Балкарская Республика","FZYUOE16",740.9,266904.24
"75",2016-12-01,"АО ""ЮМЭК""","UZMEZREG","PKALMEK1","85","Республика Калмыкия","FZYUKU20",1728.28,410218.93
"76",2016-12-01,"АО ""Калмэнергосбыт""","KALMENER","PKALMENE","85","Республика Калмыкия","FZYUKU20",1613.2,414689.92
"77",2016-12-01,"ОАО ""Калужская сбытовая компания""","KALUGENE","PKALUGEN","29","Калужская область","FZZNOE24",1217,393391.08
"78",2016-12-01,"АО ""ТНС энерго Карелия""","KARELENE","PKARELEN","86","Республика Карелия","FZSZOE27",1057.87,397084.55
"79",2016-12-01,"АО ""Карачаево-Черкесскэнерго""","KCHERKEN","PKCHERKE","91","Карачаево-Черкесская Республика","FZYUOE16",712.85,296321.97
"80",2016-12-01,"ОАО ""ЭнергосбыТ Плюс""","ORENBENE","PKIROVEN","33","Кировская область","FZURKR12",1179.62,390063.59
"81",2016-12-01,"АО ""АтомЭнергоСбыт""","ATOMSBYT","PKOLENER","47","Мурманская область","FZSZKO28",973.08,393619.6
"82",2016-12-01,"АО ""Королевская электросеть СК""","KOROLSET","PKORELS1","46","Московская область","FZZMSK26",1224.63,386838.43
"83",2016-12-01,"ПАО ""Костромская сбытовая компания""","KOSTRENE","PKOSTREN","34","Костромская область","FZZNOE24",1190.76,388606.82
"84",2016-12-01,"ПАО ""КЭС"" (г.Красногорск)","KRASNGOR","PKRAELS1","46","Московская область","FZZMSK26",1200.31,386013.36
"85",2016-12-01,"ПАО ""КЭС"" (г.Красногорск)","KRASNGOR","PKRAELS2","46","Московская область","FZZMSK26",1221.96,393836.69
"86",2016-12-01,"ПАО ""Красноярскэнергосбыт""","KRASNOEN","PKRASNEN","04","Красноярский край","FZSBOE01",887.81,494744.5
"87",2016-12-01,"ОАО ""Кубаньэнергосбыт""","KUBANESK","PKUBANEN","03","Краснодарский край","FZYUKU20",1813.95,412856.39
"88",2016-12-01,"АО ""ЭК ""Восток""","ESVOSTOK","PKURGANE","37","Курганская область","FZUROE07",1023.32,503726.11
"89",2016-12-01,"АО ""АтомЭнергоСбыт""","ATOMSBYT","PKURSKEN","38","Курская область","FZZNOE24",1103.38,387971.2
"90",2016-12-01,"ОАО ""Кузбассэнергосбыт""","KUZBSBYT","PKUZBENE","32","Кемеровская область","FZSBOE01",913.58,530488.29
"91",2016-12-01,"АО ""Петербургская сбытовая компания""","LENENERG","PLENENER","41","Ленинградская область","FZSZOE27",1093.53,433871.36
"92",2016-12-01,"ООО ""ГЭСК"" (г.Липецк)","GORODESK","PLGORSB1","42","Липецкая область","FZZNOE24",1266.52,414881.24
"93",2016-12-01,"ОАО ""ЛЭСК"" (г.Липецк)","LIPECKEN","PLIPECKE","42","Липецкая область","FZZNOE24",1225.25,417114.76
"94",2016-12-01,"ООО ""МЭК"" (г.Магнитогорск)","MAGNENKO","PMAGENKO","75","Челябинская область","FZUROE07",1134.61,400142.35
"95",2016-12-01,"ПАО ""ТНС энерго Марий Эл""","MARIENER","PMARIENE","88","Республика Марий Эл","FZURKR12",1214.59,388698.88
"96",2016-12-01,"ООО ""Металлэнергофинанс""","METALENE","PMETALEN","32","Кемеровская область","FZSBOE01",941.68,527428.45
"97",2016-12-01,"ПАО ""Мордовская энергосбытовая компания""","MORDOVEN","PMORDOVE","89","Республика Мордовия","FZVLOE13",1251.7,384866.06
"98",2016-12-01,"ПАО ""Мосэнергосбыт""","MOSENERG","PMOSENER","46","Московская область","FZZNOE24",1219.95,386188.7
"99",2016-12-01,"ООО ""ЭНЕРГОСБЫТХОЛДИНГ""","RUSENSBM","PMRUSGD1","46","Московская область","FZZMSK26",1254.66,385640.17
"100",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA1","03","Краснодарский край","FZYUKU20",1880.48,412257.36
"101",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA2","03","Краснодарский край","FZYUKU20",1784.46,413943.53
"102",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA3","03","Краснодарский край","FZYUKU20",1787.43,412392.08
"103",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA4","03","Краснодарский край","FZYUKU20",1707.84,409750.79
"104",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA5","03","Краснодарский край","FZYUKU20",1896.42,413664.07
"105",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA6","03","Краснодарский край","FZYUKU20",1781.74,412204.64
"106",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA7","03","Краснодарский край","FZYUKU20",1684.57,410693.71
"107",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA8","03","Краснодарский край","FZYUKU20",1881.44,411018.02
"108",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA9","03","Краснодарский край","FZYUKU20",1816.17,413048.58
"109",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR10","03","Краснодарский край","FZYUKU20",1925.89,412256.71
"110",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR11","03","Краснодарский край","FZYUKU20",1841.16,413320.67
"111",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR12","03","Краснодарский край","FZYUKU20",1835.73,411057.49
"112",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR13","03","Краснодарский край","FZYUKU20",1713.3,412612.66
"113",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR14","03","Краснодарский край","FZYUKU20",1788.96,414641.07
"114",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR15","03","Краснодарский край","FZYUKU20",1856.52,412911.4
"115",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR16","03","Краснодарский край","FZYUKU20",1782.52,416936.39
"116",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR17","03","Краснодарский край","FZYUKU20",1920.4,412897.01
"117",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR18","03","Краснодарский край","FZYUKU20",1707.77,411113.39
"118",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR19","03","Краснодарский край","FZYUKU20",1724.04,411751.18
"119",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR21","03","Краснодарский край","FZYUKU20",1959.44,414090.82
"120",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR22","03","Краснодарский край","FZYUKU20",1881.26,411131.16
"121",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR23","03","Краснодарский край","FZYUKU20",1893.6,413709.22
"122",2016-12-01,"АО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR25","03","Краснодарский край","FZYUKU20",1922.06,410841.18
"123",2016-12-01,"ПАО ""ТНС энерго НН""","NIGNOVEN","PNIGNOVE","22","Нижегородская область","FZZNOE24",1212.96,387961.97
"124",2016-12-01,"ООО ""НЭСК"" (г.Новомосковск)","NOVMOSSK","PNOMESK1","70","Тульская область","FZZNOE24",1269.4,414780.53
"125",2016-12-01,"ООО ""ТНС энерго Великий Новгород""","GARENERC","PNOVGORE","49","Новгородская область","FZSZOE27",1114.54,397379.29
"126",2016-12-01,"ОАО ""Новосибирскэнергосбыт""","SBRENERG","PNOVOSIB","50","Новосибирская область","FZSBOE01",931.46,547731.41
"127",2016-12-01,"ООО ""НУЭСК"" (г.Новоуральск)","NOVOYRAL","PNUESBK1","65","Свердловская область","FZUROE07",1052.35,407854.1
"128",2016-12-01,"АО ""Чеченэнерго""","CHECHENG","PNURENER","96","Чеченская Республика","FZYUOE16",699.57,289547.42
"129",2016-12-01,"ООО ""НЭСКО"" (г.Нижневартовск)","OOONESKO","PNVAREK1","71","Тюменская область","FZURTU08",941.12,393280.87
"130",2016-12-01,"АО ""Обеспечение РФЯЦ-ВНИИЭФ""","OBESPRFC","POBESPE1","22","Нижегородская область","FZZNOE24",1229.59,388487.67
"131",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORON1","46","Московская область","FZZMSK26",1223.6,373888.68
"132",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORON2","46","Московская область","FZZMSK26",1218.45,381787.89
"133",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORON3","46","Московская область","FZZMSK26",1229.63,321894.62
"134",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORON4","46","Московская область","FZZMSK26",1214.72,390607.77
"135",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORON5","46","Московская область","FZZMSK26",1218.74,386306.63
"136",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORON6","46","Московская область","FZZMSK26",1211.81,363162.16
"137",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORON7","46","Московская область","FZZMSK26",1234.92,384047.03
"138",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORON8","46","Московская область","FZZMSK26",1214.26,387689.93
"139",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORON9","46","Московская область","FZZMSK26",1235.26,388083.26
"140",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO10","46","Московская область","FZZMSK26",1196.51,387606.13
"141",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO11","46","Московская область","FZZMSK26",1183.12,381827.65
"142",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO12","46","Московская область","FZZMSK26",1185.67,387566.02
"143",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO13","46","Московская область","FZZMSK26",1246.96,390179.89
"144",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO14","53","Оренбургская область","FZUROE07",1121.91,394493.18
"145",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO15","53","Оренбургская область","FZUROE07",1135.52,419388.27
"146",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO16","53","Оренбургская область","FZUROE07",1163.71,337068.4
"147",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO17","53","Оренбургская область","FZUROE07",1212.69,173349.97
"148",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO18","53","Оренбургская область","FZUROE07",1120.34,396831.31
"149",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO19","46","Московская область","FZZMSK26",1209.89,386811.89
"150",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO21","46","Московская область","FZZMSK26",1229.19,386400.7
"151",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO22","46","Московская область","FZZMSK26",1188.17,386187.27
"152",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO23","17","Владимирская область","FZZNOE24",1223.06,377066.89
"153",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO24","25","Иркутская область","FZSBOE01",1383.75,320715.3
"154",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO25","94","Удмуртская Республика","FZURKR12",1258.63,382657.7
"155",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO26","46","Московская область","FZZMSK26",1193.3,396610.8
"156",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO27","46","Московская область","FZZMSK26",1224.43,385162.92
"157",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO28","46","Московская область","FZZMSK26",1208.07,367253.26
"158",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO29","29","Калужская область","FZZNOE24",1203.29,329990.51
"159",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO30","41","Ленинградская область","FZSZOE27",1131.58,339514.69
"160",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO31","63","Саратовская область","FZVLBS15",1067,367414.47
"161",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO32","63","Саратовская область","FZVLBS15",1087.4,387040.79
"162",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO33","63","Саратовская область","FZVLBS15",1149.39,318889.04
"163",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO34","63","Саратовская область","FZVLBS15",1136.4,300779.72
"164",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO35","25","Иркутская область","FZSBOE01",NA,0
"165",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO37","46","Московская область","FZZMSK26",1184.58,381458.6
"166",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO38","46","Московская область","FZZMSK26",1241.53,388189.46
"167",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO39","46","Московская область","FZZMSK26",1242.31,382273.54
"168",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO40","46","Московская область","FZZMSK26",1202.77,353626.83
"169",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO41","17","Владимирская область","FZZNOE24",1206.78,396912.66
"170",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO42","41","Ленинградская область","FZSZOE27",1262.36,475695.92
"171",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO43","42","Липецкая область","FZZNOE24",1234.33,314921.86
"172",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO44","20","Воронежская область","FZZNOE24",1289.04,398371.25
"173",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO45","71","Тюменская область","FZURTU08",978.57,290856.11
"174",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO46","71","Тюменская область","FZURTU08",991.4,393455.52
"175",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO47","46","Московская область","FZZMSK26",1225.77,380455.38
"176",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO48","46","Московская область","FZZMSK26",1249.28,384549.1
"177",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO50","94","Удмуртская Республика","FZURKR12",1166.54,383071.7
"178",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO51","01","Алтайский край","FZSBBB06",906.85,593520.3
"179",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO52","42","Липецкая область","FZZNOE24",1225.72,428261.61
"180",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO53","03","Краснодарский край","FZYUKU20",1808,407191.36
"181",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO54","25","Иркутская область","FZSBOE01",940.33,485474.04
"182",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO55","63","Саратовская область","FZVLBS15",1147.41,356787.74
"183",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO56","71","Тюменская область","FZURTU08",975.46,377787.11
"184",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO57","71","Тюменская область","FZURTU08",949.87,418307.2
"185",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO58","15","Брянская область","FZZNOE24",1148.87,376943.85
"186",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO59","88","Республика Марий Эл","FZURKR12",1224.82,488804.01
"187",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO61","29","Калужская область","FZZNOE24",1195.62,396646.99
"188",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO62","15","Брянская область","FZZNOE24",1120.7,378330.64
"189",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO63","29","Калужская область","FZZNOE24",1225.51,390122.51
"190",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO64","17","Владимирская область","FZZNOE24",1202.25,332773.11
"191",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO65","17","Владимирская область","FZZNOE24",1214.03,374198.83
"192",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO66","29","Калужская область","FZZNOE24",1227.61,369888.13
"193",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO67","63","Саратовская область","FZVLBS15",1081.18,377526.49
"194",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO68","46","Московская область","FZZMSK26",1240.69,357842.04
"195",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO69","29","Калужская область","FZZNOE24",1309.75,78438.79
"196",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO70","63","Саратовская область","FZVLBS15",1235.68,393872.42
