"","SESSION_ID","FINAL_CALCULATION_FLAG","TDATE","PNAME","PCODE","TCODE","REGION_CODE","P_NC_UNREG_AVG"
"15895",3870,1,"2014-10-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENSK8","24",380820.45
"15896",3870,1,"2014-10-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENSK9","24",378724.25
"15897",3870,1,"2014-10-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS10","24",380711.98
"15898",3870,1,"2014-10-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS11","24",379501.07
"15899",3870,1,"2014-10-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS12","24",379602.01
"15900",3870,1,"2014-10-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS13","24",364389.49
"15901",3870,1,"2014-10-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS14","24",379643.64
"15902",3870,1,"2014-10-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS15","24",388395.35
"15903",3870,1,"2014-10-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS16","24",376592.82
"15904",3870,1,"2014-10-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS17","24",372748.66
"15905",3870,1,"2014-10-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS18","24",381508.31
"15906",3870,1,"2014-10-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS19","24",380983.9
"15907",3870,1,"2014-10-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS20","24",379254.68
"15908",3870,1,"2014-10-01 00:00:00.0","ОАО ""Каббалкэнерго""","KABBAGEN","PKABBAGE","83",236575.05
"15909",3870,1,"2014-10-01 00:00:00.0","ОАО ""Калмэнергосбыт""","KALMENER","PKALMENE","85",402313.07
"15910",3870,1,"2014-10-01 00:00:00.0","ОАО ""Калужская сбытовая компания""","KALUGENE","PKALUGEN","29",389845.52
"15911",3870,1,"2014-10-01 00:00:00.0","ОАО ""Карельская энергосбытовая компания""","KARELENE","PKARELEN","86",382424.64
"15912",3870,1,"2014-10-01 00:00:00.0","ОАО ""Карачаево-Черкесскэнерго""","KCHERKEN","PKCHERKE","91",210965.51
"15913",3870,1,"2014-10-01 00:00:00.0","ОАО ""Кировэнергосбыт""","KIROVENE","PKIROVEN","33",380977.58
"15914",3870,1,"2014-10-01 00:00:00.0","ОАО ""МРСК Северо-Запада""","MRSKSEVZ","PKOLENER","47",376689.29
"15915",3870,1,"2014-10-01 00:00:00.0","ОАО ""Королевская электросеть СК""","KOROLSET","PKORELS1","46",366925.92
"15916",3870,1,"2014-10-01 00:00:00.0","ОАО ""Костромская сбытовая компания""","KOSTRENE","PKOSTREN","34",382058.15
"15917",3870,1,"2014-10-01 00:00:00.0","ОАО ""КЭС"" (г.Красногорск)","KRASNGOR","PKRAELS1","46",371381.67
"15918",3870,1,"2014-10-01 00:00:00.0","ОАО ""КЭС"" (г.Красногорск)","KRASNGOR","PKRAELS2","46",315339.77
"15919",3870,1,"2014-10-01 00:00:00.0","ОАО ""Красноярскэнергосбыт""","KRASNOEN","PKRASNEN","04",245919.11
"15920",3870,1,"2014-10-01 00:00:00.0","ОАО ""Кубаньэнергосбыт""","KUBANESK","PKUBANEN","03",410974.6
"15921",3870,1,"2014-10-01 00:00:00.0","ОАО ""ЭК ""Восток""","ESVOSTOK","PKURGANE","37",686614.18
"15922",3870,1,"2014-10-01 00:00:00.0","ОАО ""АтомЭнергоСбыт""","ATOMSBYT","PKURSKEN","38",382828.3
"15923",3870,1,"2014-10-01 00:00:00.0","ОАО ""Кузбассэнергосбыт""","KUZBSBYT","PKUZBENE","32",264443.69
"15924",3870,1,"2014-10-01 00:00:00.0","ОАО ""Петербургская сбытовая компания""","LENENERG","PLENENER","41",377313.94
"15925",3870,1,"2014-10-01 00:00:00.0","ООО ""ГЭСК"" (г.Липецк)","GORODESK","PLGORSB1","42",402820.73
"15926",3870,1,"2014-10-01 00:00:00.0","ООО ""ГЭСК"" (г.Липецк)","GORODESK","PLGORSB2","42",402710.98
"15927",3870,1,"2014-10-01 00:00:00.0","ООО ""ГЭСК"" (г.Липецк)","GORODESK","PLGORSB3","42",404247.69
"15928",3870,1,"2014-10-01 00:00:00.0","ОАО ""ЛЭСК"" (г.Липецк)","LIPECKEN","PLIPECKE","42",403321.11
"15929",3870,1,"2014-10-01 00:00:00.0","ООО ""МЭК"" (г.Магнитогорск)","MAGNENKO","PMAGENKO","75",404366.06
"15930",3870,1,"2014-10-01 00:00:00.0","ОАО ""Мариэнергосбыт""","MARIENER","PMARIENE","88",380436.71
"15931",3870,1,"2014-10-01 00:00:00.0","ООО ""Металлэнергофинанс""","METALENE","PMETALEN","32",282623.27
"15932",3870,1,"2014-10-01 00:00:00.0","ОАО ""Мордовская энергосбытовая компания""","MORDOVEN","PMORDOVE","89",355008
"15933",3870,1,"2014-10-01 00:00:00.0","ОАО ""Мосэнергосбыт""","MOSENERG","PMOSENER","46",368768.8
"15934",3870,1,"2014-10-01 00:00:00.0","ООО ""ЭНЕРГОСБЫТХОЛДИНГ""","RUSENSBM","PMRUSGD1","46",366761.76
"15935",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA1","03",408713.35
"15936",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA2","03",411425.92
"15937",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA3","03",402373.97
"15938",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA4","03",411639.85
"15939",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA5","03",436645.97
"15940",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA6","03",408016.34
"15941",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA7","03",416750.32
"15942",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA8","03",410770.22
"15943",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA9","03",411786.27
"15944",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR10","03",410968.88
"15945",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR11","03",413360.89
"15946",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR12","03",414448.83
"15947",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR13","03",412799.67
"15948",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR14","03",412089.49
"15949",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR15","03",413122.07
"15950",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR16","03",414591.51
"15951",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR17","03",412522.35
"15952",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR18","03",412605.05
"15953",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR19","03",411241.88
"15954",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR20","03",411410.62
"15955",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR21","03",433140.64
"15956",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR22","03",409206.43
"15957",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR23","03",413503.97
"15958",3870,1,"2014-10-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR25","03",414990.73
"15959",3870,1,"2014-10-01 00:00:00.0","ОАО ""Нижегородская сбытовая компания""","NIGNOVEN","PNIGNOVE","22",382554.59
"15960",3870,1,"2014-10-01 00:00:00.0","ООО ""НЭСК"" (г.Новомосковск)","NOVMOSSK","PNOMESK1","70",381150.47
"15961",3870,1,"2014-10-01 00:00:00.0","ООО ""Гарантэнергосервис""","GARENERC","PNOVESK1","49",368540.39
"15962",3870,1,"2014-10-01 00:00:00.0","ООО ""Гарантэнергосервис""","GARENERC","PNOVESK2","49",364810.14
"15963",3870,1,"2014-10-01 00:00:00.0","ООО ""Гарантэнергосервис""","GARENERC","PNOVESK3","49",365922.9
"15964",3870,1,"2014-10-01 00:00:00.0","ООО ""Гарантэнергосервис""","GARENERC","PNOVESK4","49",366120.77
"15965",3870,1,"2014-10-01 00:00:00.0","ООО ""Гарантэнергосервис""","GARENERC","PNOVESK5","49",368904.73
"15966",3870,1,"2014-10-01 00:00:00.0","ООО ""Гарантэнергосервис""","GARENERC","PNOVESK6","49",364314.62
"15967",3870,1,"2014-10-01 00:00:00.0","ООО ""Гарантэнергосервис""","GARENERC","PNOVGORE","49",371653.31
"15968",3870,1,"2014-10-01 00:00:00.0","ОАО ""Новосибирскэнергосбыт""","SBRENERG","PNOVOSIB","50",270670.13
"15969",3870,1,"2014-10-01 00:00:00.0","ООО ""НУЭСК"" (г.Новоуральск)","NOVOYRAL","PNUESBK1","65",395339.55
"15970",3870,1,"2014-10-01 00:00:00.0","ОАО ""Нурэнерго""","NURENERG","PNURENER","96",241695.99
"15971",3870,1,"2014-10-01 00:00:00.0","ООО ""НЭСКО"" (г.Нижневартовск)","OOONESKO","PNVAREK1","71",374455.07
"15972",3870,1,"2014-10-01 00:00:00.0","ОАО ""Обеспечение РФЯЦ-ВНИИЭФ""","OBESPRFC","POBESPE1","22",385039.28
"15973",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORON1","46",362957.49
"15974",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORON2","46",312581.37
"15975",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORON3","46",294351.16
"15976",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORON4","46",375897.69
"15977",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORON5","46",367143.13
"15978",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORON6","46",345314.73
"15979",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORON7","46",372214.76
"15980",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORON8","46",364272.65
"15981",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORON9","46",374346.31
"15982",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO10","46",365571.72
"15983",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO11","46",368336.22
"15984",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO12","46",366572.48
"15985",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO13","46",362613.89
"15986",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO14","53",385763.99
"15987",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO15","53",384424.14
"15988",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO16","53",351262.46
"15989",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO17","53",316046.77
"15990",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO18","53",391648.66
"15991",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO19","46",375736.64
"15992",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO21","46",370702.62
"15993",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO22","46",371387.77
"15994",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO23","17",386847.65
"15995",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO24","25",-185656.6
"15996",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO25","94",381274.51
"15997",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO26","46",375905.82
"15998",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO27","46",369769.61
"15999",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO28","46",453619.75
"16000",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO30","41",367925.16
"16001",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO31","63",368501.54
"16002",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO32","63",367462.54
"16003",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO33","63",338623.74
"16004",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO34","63",276347.16
"16005",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO35","25",0
"16006",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO37","46",339509.95
"16007",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO38","46",370418.29
"16008",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO39","46",368680.79
"16009",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO40","46",382013.97
"16010",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO41","17",379015.52
"16011",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO42","41",376748.51
"16012",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO43","42",400941.34
"16013",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO44","20",374247.89
"16014",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO45","71",391936.58
"16015",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO46","71",385589.37
"16016",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO47","46",369541.4
"16017",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO48","46",377951.31
"16018",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO50","94",381209.63
"16019",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO51","01",411710.66
"16020",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO52","42",348567.17
"16021",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO53","03",423322.25
"16022",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO55","63",369996.46
"16023",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO56","71",391922.15
"16024",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO57","71",392068.1
"16025",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO58","15",390825.68
"16026",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO59","88",285811.31
"16027",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO61","29",385334.7
"16028",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO62","15",381614.35
"16029",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO63","29",402532.78
"16030",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO64","17",347202.26
"16031",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO65","17",395794.6
"16032",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO66","29",402333.3
"16033",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO67","63",371282.14
"16034",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO68","46",349077.73
"16035",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO69","29",318927.1
"16036",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO70","63",367685.3
"16037",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO71","03",423427.68
"16038",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO72","46",369560
"16039",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO73","46",367247.83
"16040",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO74","46",381305.84
"16041",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO75","03",409775.52
"16042",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO76","01",416244.38
"16043",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO77","63",365710.18
"16044",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO79","22",387891.71
"16045",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO81","15",369193.33
"16046",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO82","15",348328.5
"16047",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO83","52",353021.1
"16048",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO84","52",354668.91
"16049",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO85","52",406476.34
"16050",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO86","20",383971.16
"16051",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO87","03",413621.2
"16052",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO88","22",388061.34
"16053",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO90","41",402451.07
"16054",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO91","46",351163.63
"16055",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO92","25",168472.33
"16056",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO93","76200",444454.22
"16057",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO94","36",352447.02
"16058",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO96","46",373798.4
"16059",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO97","95",234823.07
"16060",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO98","46",375183.79
"16061",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO99","41",366522.64
"16062",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR100","41",422746.91
"16063",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR102","17",381977.72
"16064",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR103","17",284234.44
"16065",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR104","29",389157.26
"16066",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR106","29",388866.22
"16067",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR107","52",338537.88
"16068",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR108","49",0
"16069",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR109","63",402663.36
"16070",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR110","28",387484.83
"16071",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR111","63",361274.68
"16072",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR113","52",343649.03
"16073",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR114","36",354116.38
"16074",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR115","71",294517.95
"16075",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR116","46",388127.9
"16076",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR118","46",366296.6
"16077",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR119","17",380746.3
"16078",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR123","25",266816.07
"16079",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR128","32",253326.11
"16080",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR130","19",0
"16081",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR131","14",369926.02
"16082",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR132","52",360287.83
"16083",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR133","22",378856.29
"16084",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR134","41",379282.92
"16085",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR135","18",311765.51
"16086",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR136","22",377550.93
"16087",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR137","89",341592.88
"16088",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR138","89",284501.65
"16089",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR139","49",275300.84
"16090",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR140","28",410084.89
"16091",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR144","17",384018.14
"16092",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR146","03",385024.6
"16093",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR148","20",282063.25
"16094",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR150","63",363365.08
"16095",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR151","41",391934.37
"16096",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR152","15",371674.92
"16097",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR153","46",348305.82
"16098",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR154","36",359682.4
"16099",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR155","22",395637.71
"16100",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR156","71",372204.48
"16101",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR157","15",408535.62
"16102",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR158","63",387568.8
"16103",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR160","76200",478772.75
"16104",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR161","76200",425949.59
"16105",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR162","96",594150.19
"16106",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR163","96",339109.96
"16107",3870,1,"2014-10-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBOR164","96",223849.11
