"","SESSION_ID","FINAL_CALCULATION_FLAG","TDATE","PNAME","PCODE","TCODE","REGION_CODE","P_NC_UNREG_AVG","P_VC_UNREG_AVG"
"3431",2970,1,"2011-12-01 00:00:00.0","ОАО ""Орелэнергосбыт""","ORELENER","PORELENE","54",227818.292020481,851.25445419825
"3432",2970,1,"2011-12-01 00:00:00.0","ОАО ""Оренбургэнергосбыт""","ORENBENE","PORENBEN","53",226842.891572224,903.213286411626
"3433",2970,1,"2011-12-01 00:00:00.0","ЗАО ""Оренбургсельэнергосбыт""","ORSELSBT","PORENSL1","53",223747.284423318,879.99967687399
"3434",2970,1,"2011-12-01 00:00:00.0","ЗАО ""Оренбургсельэнергосбыт""","ORSELSBT","PORENSL2","53",232865.016322357,877.408038538076
"3435",2970,1,"2011-12-01 00:00:00.0","ЗАО ""Оренбургсельэнергосбыт""","ORSELSBT","PORENSL3","53",227130.977859439,880.759534968052
"3436",2970,1,"2011-12-01 00:00:00.0","ЗАО ""Оренбургсельэнергосбыт""","ORSELSBT","PORENSL4","53",231201.37791096,897.459895393632
"3437",2970,1,"2011-12-01 00:00:00.0","ЗАО ""Оренбургсельэнергосбыт""","ORSELSBT","PORENSL5","53",228309.472762935,888.61822336943
"3438",2970,1,"2011-12-01 00:00:00.0","ОАО ""Пензаэнергосбыт""","PENZAENE","PPENZAEN","56",223292.223795952,873.981074090292
"3439",2970,1,"2011-12-01 00:00:00.0","ОАО ""Пермэнергосбыт""","PERMENER","PPERMENE","57",223136.415247922,848.865889039814
"3440",2970,1,"2011-12-01 00:00:00.0","ОАО ""Псковэнергосбыт""","PSKOVENE","PPSKOVEN","58",263697.770952621,898.833619166126
"3441",2970,1,"2011-12-01 00:00:00.0","ОАО ""ПЭС"" (г.Пятигорск)","PYATELSE","PPYATELS","07",222859.215378322,1107.66085837401
"3442",2970,1,"2011-12-01 00:00:00.0","ООО ""РЭК""","REKKURSK","PREKKUR1","38",227412.812056776,837.244689644682
"3443",2970,1,"2011-12-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSELO1","41",264349.703927625,829.453512155824
"3444",2970,1,"2011-12-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSELO2","41",264556.468509715,857.503392842088
"3445",2970,1,"2011-12-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSELO3","41",262886.559418318,865.267327347319
"3446",2970,1,"2011-12-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSELO4","41",264032.490626155,850.706251540701
"3447",2970,1,"2011-12-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSELO5","41",264165.229644896,821.204354714395
"3448",2970,1,"2011-12-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSELO6","41",263202.7280533,854.25001434746
"3449",2970,1,"2011-12-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSELO7","41",263235.283827816,881.54204931502
"3450",2970,1,"2011-12-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSELO8","41",264157.316762948,850.128801694824
"3451",2970,1,"2011-12-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSELO9","41",262666.62270934,828.886810793294
"3452",2970,1,"2011-12-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL10","41",267021.134735744,972.731208846034
"3453",2970,1,"2011-12-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL11","41",262566.480564958,835.457305761029
"3454",2970,1,"2011-12-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL12","41",261610.15978632,911.962909150344
"3455",2970,1,"2011-12-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL13","41",265288.298685301,856.539758493496
"3456",2970,1,"2011-12-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL14","41",200022.4558,766.876485652944
"3457",2970,1,"2011-12-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL15","41",262798.643544951,833.971489695262
"3458",2970,1,"2011-12-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL16","41",200022.4558,764.595479870893
"3459",2970,1,"2011-12-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL17","41",264285.446199103,846.81955412439
"3460",2970,1,"2011-12-01 00:00:00.0","ООО ""РКС-энерго""","RKSENERG","PRKSEL18","41",260049.648998623,835.946092060629
"3461",2970,1,"2011-12-01 00:00:00.0","ОАО ""Роскоммунэнерго""","ROSKOMEN","PROSKOM1","65",226707.808003952,840.012348706075
"3462",2970,1,"2011-12-01 00:00:00.0","ОАО ""Энергосбыт Ростовэнерго""","ROSTOVEN","PROSTOVE","60",226957.796303806,923.185066639746
"3463",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGDKL","47",233494.921855464,689.288236615869
"3464",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGDLE","41",264034.887780938,842.037959470176
"3465",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGDRK","86",263617.499337006,770.208339293192
"3466",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGDS2","95",127514.087047942,661.598763754736
"3467",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGDVL","17",228135.740872488,880.632439029364
"3468",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD01","18",225107.702671826,866.246542313509
"3469",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD03","89",222064.681338086,918.236246043758
"3470",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD07","33",219539.008131967,902.768195200062
"3471",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD13","18",223122.962497262,931.329100214007
"3472",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD24","18",222018.85886836,928.794036929343
"3473",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD25","18",225169.022861381,862.648409828905
"3474",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD26","18",221284.138841355,946.474013020984
"3475",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD27","18",223799.213624363,868.329543421828
"3476",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD28","18",223687.117514616,901.828234787337
"3477",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD29","18",224123.890694393,925.779211300425
"3478",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD30","18",223857.178305068,920.39636925593
"3479",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD35","12",219353.150780443,891.545453484244
"3480",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD36","46",250772.777616368,880.896764793096
"3481",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD37","22",228162.339282204,876.1870015034
"3482",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD38","53",226380.863891693,890.827132197604
"3483",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD39","63",227961.880977739,833.81157766692
"3484",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD40","75",226444.796655505,854.216902508579
"3485",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD47","78",228195.465526551,929.763968373259
"3486",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD49","34",227562.439134979,891.008041737377
"3487",2970,1,"2011-12-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD52","25",152110.906910136,661.253957835894
"3488",2970,1,"2011-12-01 00:00:00.0","ООО ""РГМЭК"" (г.Рязань)","RYAZENGR","PRYAZEL1","61",226106.165055469,901.767227173295
"3489",2970,1,"2011-12-01 00:00:00.0","ОАО ""РЭСК"" (г.Рязань)","RYAZENER","PRYAZENE","61",226057.830886419,911.32405746857
"3490",2970,1,"2011-12-01 00:00:00.0","ОАО ""Самараэнерго""","SAMARAEN","PSAMARAE","36",222874.681497911,848.108889728946
"3491",2970,1,"2011-12-01 00:00:00.0","ЗАО ""СамГЭС"" (г.Самара)","SAMGESGP","PSAMELS1","36",221866.176294883,879.633285865994
"3492",2970,1,"2011-12-01 00:00:00.0","ОАО ""Саратовэнерго""","SARATENE","PSARATEN","63",227573.866836621,827.52270963792
"3493",2970,1,"2011-12-01 00:00:00.0","ООО ""СПГЭС""","SARGORES","PSARELS1","63",226503.596937103,851.009282604941
"3494",2970,1,"2011-12-01 00:00:00.0","ОАО ""Севкавказэнерго""","SEVKAVEN","PSEVKAVE","90",190937.278968176,476.88979415342
"3495",2970,1,"2011-12-01 00:00:00.0","ОАО ""Северная энергетическая компания""","SEVEREKO","PSEVKOM1","71",221176.601550167,732.321883771716
"3496",2970,1,"2011-12-01 00:00:00.0","ОАО ""Смоленскэнергосбыт""","SMOLENER","PSMOLENE","66",227482.768478195,880.653738519936
"3497",2970,1,"2011-12-01 00:00:00.0","ОАО ""Ставропольэнергосбыт""","STAVRENE","PSTAVREN","07",224511.796078559,1075.61415721294
"3498",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME1","07",220667.268591022,1095.26620878832
"3499",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME2","07",222301.264485625,1116.07820942388
"3500",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME3","07",220668.394250211,1027.08131198753
"3501",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME4","07",221571.549418728,1103.09360031223
"3502",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME5","07",221084.119000031,1007.37344303952
"3503",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME6","07",223915.965284969,1103.25773866883
"3504",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME7","07",220947.980694618,1092.28649786726
"3505",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME8","07",220201.508890245,1169.51859226027
"3506",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME9","07",220338.572434837,1061.82987440834
"3507",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM10","07",223665.970081117,1059.4171414779
"3508",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM11","07",224179.2474265,1053.68034912261
"3509",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM12","07",223498.611918581,1029.41347386703
"3510",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM13","07",221716.738093731,1141.0648524336
"3511",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM14","07",223484.668656716,1153.25564430885
"3512",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM15","07",217448.692757322,1128.49899722511
"3513",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM16","07",222749.044638769,1016.4908967922
"3514",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM17","07",220222.869570185,1048.15849054599
"3515",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM18","07",220312.255393592,1118.32207707664
"3516",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM19","07",221863.633738401,1064.3427184456
"3517",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM20","07",221111.933648352,1051.30489501028
"3518",2970,1,"2011-12-01 00:00:00.0","ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM21","07",221863.772146312,1084.11166989739
"3519",2970,1,"2011-12-01 00:00:00.0","ОАО ""Свердловэнергосбыт""","SVERDLEN","PSVERDLE","65",231319.389231986,824.755418876849
"3520",2970,1,"2011-12-01 00:00:00.0","ОАО ""Тамбовская энергосбытовая компания""","TAMBOVEN","PTAMBOVE","68",227758.28666857,877.342232757646
"3521",2970,1,"2011-12-01 00:00:00.0","ОАО ""Татэнергосбыт""","TATENERG","PTATENER","92",229675.508780805,878.244115176417
"3522",2970,1,"2011-12-01 00:00:00.0","ОАО ""ТЭК"" (г.Тольятти)","GPTOLESB","PTEKOMP1","36",223177.464253904,879.476900238777
"3523",2970,1,"2011-12-01 00:00:00.0","ООО ""ТЭС"" (г.Тольятти)","TOLLENSB","PTOLESB1","36",226226.622270878,931.833665249171
"3524",2970,1,"2011-12-01 00:00:00.0","ООО ""ТЭС"" (г.Тольятти)","TOLLENSB","PTOLESB2","36",222798.438698207,862.028166723057
"3525",2970,1,"2011-12-01 00:00:00.0","ОАО ""Томская энергосбытовая компания""","TOMSKENE","PTOMSKEN","69",152038.741411507,669.200333921066
"3526",2970,1,"2011-12-01 00:00:00.0","ОАО ""Томская энергосбытовая компания""","TOMSKENE","PTOMSKES","69",220207.344235594,699.922166813823
"3527",2970,1,"2011-12-01 00:00:00.0","ОАО ""ТОСК""","TOSKTOSK","PTOSKOM1","68",225867.214754372,886.270654566983
"3528",2970,1,"2011-12-01 00:00:00.0","МУП ""Троицкая электросеть""","TROIELST","PTROELS1","46",250921.308158985,922.687879097781
"3529",2970,1,"2011-12-01 00:00:00.0","ОАО ""Тулаэнергосбыт""","TULENERG","PTULENER","70",228615.280861687,896.630668011959
"3530",2970,1,"2011-12-01 00:00:00.0","ОАО ""ТЭК"" (г.Тула)","TULAENSK","PTULESB1","70",226893.838432872,925.462099438885
"3531",2970,1,"2011-12-01 00:00:00.0","ОАО ""Тюменская энергосбытовая компания""","TUMENENE","PTUMENEN","71",221437.809215793,723.408056500145
"3532",2970,1,"2011-12-01 00:00:00.0","ОАО ""Тюменьэнергосбыт""","TUMENESB","PTUMREG1","71",220196.816625067,785.351909272614
"3533",2970,1,"2011-12-01 00:00:00.0","ОАО ""Тюменьэнергосбыт""","TUMENESB","PTUMREG2","71",220835.788439121,768.248958102213
"3534",2970,1,"2011-12-01 00:00:00.0","ОАО ""Тюменьэнергосбыт""","TUMENESB","PTUMREG3","71",218558.259030442,762.055526649069
"3535",2970,1,"2011-12-01 00:00:00.0","ОАО ""Тюменьэнергосбыт""","TUMENESB","PTUMREG4","71",219011.75440644,737.04401296065
"3536",2970,1,"2011-12-01 00:00:00.0","ОАО ""Тюменьэнергосбыт""","TUMENESB","PTUMREG5","71",220194.467825218,710.847175981142
"3537",2970,1,"2011-12-01 00:00:00.0","ОАО ""Тываэнергосбыт""","TUVASBYT","PTUVENER","93",110459.266411995,229.970631177226
"3538",2970,1,"2011-12-01 00:00:00.0","ОАО ""Тверьэнергосбыт""","TVERENER","PTVERENE","28",227603.861040719,888.554781767802
"3539",2970,1,"2011-12-01 00:00:00.0","ООО ""Тверьоблэнергосбыт""","TVEROBLE","PTVOBSK1","28",227316.650592655,1012.3277734301
"3540",2970,1,"2011-12-01 00:00:00.0","ООО ""Тверьоблэнергосбыт""","TVEROBLE","PTVOBSK2","28",228017.302769986,949.860207340378
"3541",2970,1,"2011-12-01 00:00:00.0","ООО ""Тверьоблэнергосбыт""","TVEROBLE","PTVOBSK3","28",225386.846295559,947.061199209522
"3542",2970,1,"2011-12-01 00:00:00.0","ООО ""Тверьоблэнергосбыт""","TVEROBLE","PTVOBSK4","28",226553.263604061,979.265135439121
"3543",2970,1,"2011-12-01 00:00:00.0","ОАО ""Удмуртская энергосбытовая компания""","UDMURTEN","PUDMURTE","94",220573.231358765,888.038714967891
"3544",2970,1,"2011-12-01 00:00:00.0","ОАО ""Ульяновскэнерго""","ULYANENE","PULYANEN","73",222615.286230284,840.803384887145
"3545",2970,1,"2011-12-01 00:00:00.0","ОАО ""ЮТЭК""","UGORTEKO","PUTEREK3","71",220683.625681212,831.130072125843
"3546",2970,1,"2011-12-01 00:00:00.0","ОАО ""ЮТЭК""","UGORTEKO","PUTEREK5","71",221637.209781466,727.177391416395
"3547",2970,1,"2011-12-01 00:00:00.0","ОАО ""ЮТЭК""","UGORTEKO","PUTEREK6","71",220356.325339289,725.203838471375
"3548",2970,1,"2011-12-01 00:00:00.0","ЗАО ""Волгаэнергосбыт""","VOLGAESB","PVENESB1","22",227550.642045275,951.807471586275
"3549",2970,1,"2011-12-01 00:00:00.0","ЗАО ""Витимэнергосбыт""","VITIMENS","PVITENSB","25",150072.135106494,759.426364753881
"3550",2970,1,"2011-12-01 00:00:00.0","ОАО ""Владимирэнергосбыт""","VLADIMEN","PVLADIME","17",227735.722961562,894.366124147022
"3551",2970,1,"2011-12-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS1","17",227881.279378051,903.662830645644
"3552",2970,1,"2011-12-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS2","17",224825.20816301,913.02961005125
"3553",2970,1,"2011-12-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS3","17",226797.177301559,914.567988741934
"3554",2970,1,"2011-12-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS4","17",226415.969794504,948.313236613945
"3555",2970,1,"2011-12-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS5","17",226390.72707308,928.273058836525
"3556",2970,1,"2011-12-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS6","17",225691.622420686,932.454175887538
"3557",2970,1,"2011-12-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS7","17",226796.098278204,921.278461234598
"3558",2970,1,"2011-12-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS8","17",228894.717685846,907.025293603107
"3559",2970,1,"2011-12-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS9","17",226412.012148176,909.897294400804
"3560",2970,1,"2011-12-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSI10","17",229365.06413126,900.252093260275
"3561",2970,1,"2011-12-01 00:00:00.0","ОАО ""Волгоградэнергосбыт""","VOLGOGEN","PVOLGOGE","18",223854.097846313,899.212668742461
"3562",2970,1,"2011-12-01 00:00:00.0","ОАО ""Вологдаэнергосбыт""","VOLOGENE","PVOLOGEN","19",222039.013423514,889.668316882838
"3563",2970,1,"2011-12-01 00:00:00.0","ОАО ""Воронежская энергосбытовая компания""","VORNEGEN","PVORNEGE","20",228831.024926768,883.148711645994
"3564",2970,1,"2011-12-01 00:00:00.0","ООО ""Ватт-Электросбыт""","ELSKVATT","PWATTEL1","89",223096.00620867,942.932630903445
"3565",2970,1,"2011-12-01 00:00:00.0","ОАО ""ЯСК""","YARENERG","PYARENER","78",228411.396692002,940.26314632974
"3566",3030,1,"2012-01-01 00:00:00.0","ООО ""Абаканэнергосбыт""","ABAKANSB","PABAKSB1","95",122291.81,679.3
"3567",3030,1,"2012-01-01 00:00:00.0","ООО ""Абаканэнергосбыт""","ABAKANSB","PABAKSB2","95",123520.56,674.61
"3568",3030,1,"2012-01-01 00:00:00.0","ООО ""Алексинэнергосбыт""","ALEKSNSB","PALEKSB1","70",285350.22,901.76
"3569",3030,1,"2012-01-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN1","01",264669.83,677.32
"3570",3030,1,"2012-01-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN2","01",264686.3,654.7
"3571",3030,1,"2012-01-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN3","01",264413.75,657.77
"3572",3030,1,"2012-01-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN4","01",264786.56,734.69
"3573",3030,1,"2012-01-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN5","01",166498.82,661.19
"3574",3030,1,"2012-01-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN6","01",265056.47,665.09
"3575",3030,1,"2012-01-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN7","01",264671.75,702.22
"3576",3030,1,"2012-01-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN8","01",264873.48,654.23
"3577",3030,1,"2012-01-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN9","01",265051.92,701.65
"3578",3030,1,"2012-01-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKRE10","01",264473.61,719.8
"3579",3030,1,"2012-01-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKRE11","01",264936.22,668.14
"3580",3030,1,"2012-01-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKRE12","01",165229.46,654.41
"3581",3030,1,"2012-01-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKRE13","01",264278.35,659.01
"3582",3030,1,"2012-01-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKRE14","01",264947.04,688.77
"3583",3030,1,"2012-01-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKRE15","01",264800.74,660.21
"3584",3030,1,"2012-01-01 00:00:00.0","ОАО ""Алтайэнергосбыт""","ALTAENSB","PALTENER","01",252345.11,664.35
"3585",3030,1,"2012-01-01 00:00:00.0","ОАО ""Алтайэнергосбыт""","ALTAENSB","PALTRESP","84",264767.6,723.1
"3586",3030,1,"2012-01-01 00:00:00.0","ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK1","47",298324.26,705.94
"3587",3030,1,"2012-01-01 00:00:00.0","ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK2","47",293518.8,801.07
"3588",3030,1,"2012-01-01 00:00:00.0","ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK3","47",295736.41,803.61
"3589",3030,1,"2012-01-01 00:00:00.0","ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK4","47",294767.36,802.94
"3590",3030,1,"2012-01-01 00:00:00.0","ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK5","47",294571.55,801.21
"3591",3030,1,"2012-01-01 00:00:00.0","ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK6","47",285822.3,801.29
"3592",3030,1,"2012-01-01 00:00:00.0","ОАО ""Астраханская энергосбытовая компания""","ASTRHENE","PASTRHEN","12",276429.96,913.45
"3593",3030,1,"2012-01-01 00:00:00.0","ЗАО ""БЭЛС"" (г.Балашиха)","BALASHEL","PBALEST1","46",318698.8,918.14
"3594",3030,1,"2012-01-01 00:00:00.0","ОАО ""БГЭС"" (г.Барнаул)","BARNGORS","PBARELS1","01",264767.95,660.85
"3595",3030,1,"2012-01-01 00:00:00.0","ООО ""ЭСКБ""","BASHKESK","PBASHENE","80",287134.69,848.81
"3596",3030,1,"2012-01-01 00:00:00.0","ОАО ""Белгородская сбытовая компания""","BELGOREN","PBELGORE","14",287059.72,866.75
"3597",3030,1,"2012-01-01 00:00:00.0","МУП ""БЭСО"" Борисоглебского городского округа Воронежской области","MPBORISO","PBORESB1","20",286601.72,929.36
"3598",3030,1,"2012-01-01 00:00:00.0","ОАО ""Брянскэнергосбыт""","BRYANENE","PBRYANEN","15",287752.48,879.41
"3599",3030,1,"2012-01-01 00:00:00.0","МУП г.Буденновска ""Горэлектросеть""","BUDELSET","PBUDGORS","07",277929.04,1051.08
"3600",3030,1,"2012-01-01 00:00:00.0","ОАО ""Бурятэнергоcбыт""","BURYATEN","PBURYATE","81",185141.36,708.23
"3601",3030,1,"2012-01-01 00:00:00.0","ОАО ""Челябэнергосбыт""","CHELENER","PCHELENE","75",288406.61,848.88
"3602",3030,1,"2012-01-01 00:00:00.0","ОАО ""Читаэнергосбыт""","CHITAENE","PCHITAEN","76200",305503.53,692.16
"3603",3030,1,"2012-01-01 00:00:00.0","ОАО ""Чувашская энергосбытовая компания""","CHUVENER","PCHUVENE","97",304649.57,949.91
"3604",3030,1,"2012-01-01 00:00:00.0","ОАО ""Дагестанская энергосбытовая компания""","DAGESBYT","PDAGENER","82",196603.69,460.82
"3605",3030,1,"2012-01-01 00:00:00.0","ООО ""ДЭС""","DONENATS","PDONENA1","60",310006.49,960.53
"3606",3030,1,"2012-01-01 00:00:00.0","ООО ""ДЭС""","DONENATS","PDONENA2","60",301764.81,917.16
"3607",3030,1,"2012-01-01 00:00:00.0","ООО ""ДЭС""","DONENATS","PDONENA3","60",305685.6,942.79
"3608",3030,1,"2012-01-01 00:00:00.0","ООО ""ДЭС""","DONENATS","PDONENA4","60",316161,924.47
"3609",3030,1,"2012-01-01 00:00:00.0","ООО ""ДЭС""","DONENATS","PDONENA5","60",298278.97,924.77
"3610",3030,1,"2012-01-01 00:00:00.0","ООО ""ДЭС""","DONENATS","PDONENA6","60",298243.24,914.08
"3611",3030,1,"2012-01-01 00:00:00.0","ООО ""ДЭС""","DONENATS","PDONENA7","60",316162.87,966.12
"3612",3030,1,"2012-01-01 00:00:00.0","ООО ""ДЭС""","DONENATS","PDONENA8","60",318829.72,NA
"3613",3030,1,"2012-01-01 00:00:00.0","ООО ""ДЭС""","DONENATS","PDONENA9","60",300639.84,917.37
"3614",3030,1,"2012-01-01 00:00:00.0","ОАО ""Горэлектросеть"" (г.Ессентуки)","ESSENTUK","PEGORELS","07",279770.43,1119.93
"3615",3030,1,"2012-01-01 00:00:00.0","ОАО ""ЕЭнС"" (г.Екатеринбург)","EKATSBKO","PEKELSK1","65",287990.65,824.98
