TDATE;PCODE;PNAME;REGION_CODE;TCODE;P_NC_UNREG_AVG
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";63;POBOR111;352652.23
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";52;POBOR113;531753.64
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";36;POBOR114;354170.66
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";71;POBOR115;99854.94
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBOR116;270925.37
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";36;POBOR117;359914.17
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBOR118;333034.46
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";17;POBOR119;375214.46
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";20;POBOR121;86673.29
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";14;POBOR122;327791.69
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";25;POBOR123;565048.67
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";14;POBOR124;467751.38
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";41;POBOR126;319603.63
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";04;POBOR127;8670
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";32;POBOR128;582623.42
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";14;POBOR131;334313.46
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";52;POBOR132;531999.81
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";22;POBOR133;368012.63
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";41;POBOR134;385292.79
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";22;POBOR136;364628.41
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";89;POBOR137;372751.15
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";28;POBOR140;342654.55
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";36;POBOR143;363819.74
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";17;POBOR144;367072.14
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";18;POBOR145;280593.63
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";03;POBOR146;449321.09
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";75;POBOR149;401277.41
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";63;POBOR150;356780.86
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";41;POBOR151;325624.67
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";15;POBOR152;359932.1
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBOR153;267175.17
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";22;POBOR155;378180.58
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";71;POBOR156;348630.43
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";15;POBOR157;88496.86
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";63;POBOR158;270832.05
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";57;POBOR159;237527.65
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";76200;POBOR160;944673.9
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";76200;POBOR161;773725.17
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";96;POBOR162;117032.47
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";96;POBOR163;108353.94
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";96;POBOR164;11507.88
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";15;POBOR166;309183.14
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBOR170;240186.75
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";38;POBOR171;343896.82
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";49;POBOR172;273274.91
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";24;POBOR173;417428.25
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";17;POBOR175;314282.51
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";03;POBOR177;450066.22
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";03;POBOR181;80784.09
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";54;POBOR184;324235.61
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBOR186;363277.04
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";73;POBOR188;322716.08
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";20;POBOR190;422554.78
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";76200;POBOR191;780973.33
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBOR193;355536.51
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";73;POBOR194;336641.7
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";76200;POBOR195;746137.54
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";76200;POBOR196;760252.22
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";73;POBOR197;357520.24
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBOR198;352925.67
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";49;POBOR200;309717.4
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";63;POBOR201;54015
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";17;POBOR203;278364.92
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";75;POBOR204;333178.54
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";58;POBOR205;281340.22
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";58;POBOR206;316307.91
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";37;POBOR207;416371.44
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";88;POBOR208;347436.97
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";33;POBOR210;374426.76
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";22;POBOR211;308162.13
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";33;POBOR212;335638.49
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";24;POBOR213;347416.14
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";86;POBOR217;8305.27
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";29;POBOR220;362202.82
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";29;POBOR222;330877.22
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";89;POBOR224;346909.9
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";73;POBOR225;334782.99
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";29;POBOR226;340704.65
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";70;POBOR227;472035.14
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";76200;POBOR228;747833.18
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";76200;POBOR230;752764.3
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";12;POBOR231;372490.42
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";69;POBOR232;600483.48
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";58;POBOR233;318537.49
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";03;POBOR236;329132.1
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";54;POBOR238;454442.95
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBOR239;345012.03
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";12;POBOR240;377246.93
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";34;POBOR247;47055.67
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";57;POBOR250;195908.68
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";58;POBOR251;311461.52
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";80;POBOR252;383679.39
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBOR253;327202.24
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";12;POBOR254;358596.88
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";12;POBOR255;352539.98
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";41;POBOR256;333440.76
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";41;POBOR257;317008.29
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";38;POBOR258;364440.97
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";57;POBOR259;350531.58
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";28;POBOR262;137026.09
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";19;POBOR264;569274.97
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBOR266;344080.25
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";76200;POBOR267;764157.05
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";04;POBOR272;533544.89
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";75;POBOR274;399480.39
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";70;POBOR275;372337.53
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";25;POBOR279;515181.43
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";78;POBOR281;376392.89
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";49;POBOR283;282256.06
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";58;POBOR285;313061.23
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";29;POBOR289;387523.43
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";29;POBOR290;338430.23
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";29;POBOR291;163179.88
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";33;POBOR292;349777.18
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";18;POBOR294;254063.06
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";29;POBOR299;367521.94
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";28;POBOR302;331903.5
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";18;POBOR305;-32032.85
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";92;POBOR306;363496
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";92;POBOR307;351756.75
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";92;POBOR308;343759.43
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";28;POBOR312;314638.82
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";19;POBOR315;537872.73
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";19;POBOR316;534726.93
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";37;POBOR319;506701.87
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";52;POBOR321;575191.31
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";53;POBOR322;385946.41
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBOR324;275333.92
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBOR325;276363.11
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";58;POBOR329;230513.68
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";53;POBOR334;384466.96
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";22;POBOR335;374380.58
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";86;POBOR337;315903.28
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";61;POBOR341;335308.59
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";61;POBOR342;393903.1
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";66;POBOR343;335218.12
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";04;POBOR346;533555.76
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";38;POBOR349;337771.27
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";41;POBOR350;350133.8
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBOR357;352333.63
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";04;POBOR358;572461.82
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";04;POBOR360;528113.27
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";94;POBOR361;308864.52
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";24;POBOR364;403819.75
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";20;POBOR366;88994.31
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";75;POBOR370;373475.94
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBOR371;357724.21
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";28;POBOR374;317965.01
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";65;POBOR380;422832.63
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";78;POBOR389;390776.82
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";76200;POBOR392;779392.42
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";34;POBOR393;372703.21
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";61;POBOR394;354178.37
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBOR395;367616.8
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";76200;POBOR402;765094.46
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";49;POBOR405;312803.22
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";66;POBOR406;345506.85
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";25;POBOR407;530321.41
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";19;POBOR420;532221.06
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";66;POBOR421;325115.89
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";66;POBOR422;374498.74
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";25;POBOR434;514938.82
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";41;POBOR435;
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";41;POBOR436;341801.03
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";86;POBOR440;266052.71
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";65;POBOR452;376894.94
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";65;POBOR453;403537.54
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";04;POBOR456;548188.95
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";04;POBOR459;565748.25
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";65;POBOR460;442604.91
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";65;POBOR463;415387
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBOR466;370094.36
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";53;POBOR467;391118.24
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";76200;POBOR468;760217.17
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";76200;POBOR469;768014.07
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";76200;POBOR471;752441.42
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";57;POBOR475;404285.07
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";58;POBOR476;305871.09
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";76200;POBOR480;755989.92
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";04;POBOR481;530024.37
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";04;POBOR482;531555.87
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";25;POBOR483;531394.55
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBORO10;361530.83
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBORO11;353919.26
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBORO12;361364.16
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBORO13;362042.6
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";53;POBORO14;395501.87
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";53;POBORO15;388525.18
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";53;POBORO16;317490.97
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";53;POBORO18;393263.15
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBORO19;363015.32
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBORO21;345965.73
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBORO22;361152.05
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";17;POBORO23;353666.27
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";25;POBORO24;0
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";94;POBORO25;362200.33
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBORO26;356562.74
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBORO27;360755.56
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBORO28;336780.42
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";29;POBORO29;286028.67
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";41;POBORO30;373968.2
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";63;POBORO31;335248.84
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";63;POBORO32;355060.33
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";63;POBORO33;303257.8
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";63;POBORO34;368514.36
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";25;POBORO35;0
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBORO37;359682.7
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBORO38;367272.88
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBORO39;358820.94
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBORO40;376056.9
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";17;POBORO41;369566.29
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";41;POBORO42;245264.91
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";42;POBORO43;402360.33
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";20;POBORO44;387681.95
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";71;POBORO45;345770.28
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";71;POBORO46;387759.63
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBORO47;354100.09
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";46;POBORO48;365439.36
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";94;POBORO50;346128.68
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";01;POBORO51;675359.86
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";42;POBORO52;442688.87
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";03;POBORO53;446404.35
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";25;POBORO54;530353.44
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";63;POBORO55;332733.39
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";71;POBORO56;354470.82
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";71;POBORO57;349239.09
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";15;POBORO58;358030.15
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";29;POBORO61;376565.89
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";15;POBORO62;335401.3
2016-02-01;OBORONSB;"ОАО ""Оборонэнергосбыт""";29;POBORO63;381380
